Identifier,value1,value2,value3,g,l,s,m,e
0.9,0.014161884995727018,0.0028079599560493222,0.0114760102551581,0,0,1,0,0
0.9,0.015260651935050665,0.002685874740568917,0.011231839824197289,0,0,1,0,0
0.9,0.015504822366011476,0.0028079599560493222,0.011109754608716884,0,0,1,0,0
0.9,0.015871078012452692,0.0024417043096081063,0.011353925039677694,0,0,1,0,0
0.9,0.015748992796972287,0.002930045171529728,0.011353925039677694,0,0,1,0,0
0.9,0.015504822366011476,0.0025637895250885116,0.011353925039677694,0,0,1,0,0
0.9,0.015871078012452692,0.0028079599560493222,0.011353925039677694,0,0,1,0,0
0.9,0.015993163227933097,0.0028079599560493222,0.011109754608716884,0,0,1,0,0
0.9,0.01538273715053107,0.002685874740568917,0.011353925039677694,0,0,1,0,0
0.9,0.01513856671957026,0.002685874740568917,0.011353925039677694,0,0,1,0,0
0.9,0.015260651935050665,0.0025637895250885116,0.011598095470638505,0,0,1,0,0
0.9,0.01513856671957026,0.002685874740568917,0.011353925039677694,0,0,1,0,0
0.9,0.01538273715053107,0.0028079599560493222,0.0114760102551581,0,0,1,0,0
0.9,0.015748992796972287,0.0024417043096081063,0.011353925039677694,0,0,1,0,0
0.9,0.016115248443413503,0.002685874740568917,0.0114760102551581,0,0,1,0,0
0.9,0.015748992796972287,0.0028079599560493222,0.011353925039677694,0,0,1,0,0
0.9,0.015748992796972287,0.0025637895250885116,0.0114760102551581,0,0,1,0,0
0.9,0.015504822366011476,0.0028079599560493222,0.011353925039677694,0,0,1,0,0
0.9,0.01538273715053107,0.0024417043096081063,0.0114760102551581,0,0,1,0,0
0.9,0.015260651935050665,0.002685874740568917,0.011353925039677694,0,0,1,0,0
0.9,0.015260651935050665,0.002685874740568917,0.0114760102551581,0,0,1,0,0
0.9,0.014528140642168234,0.0025637895250885116,0.011353925039677694,0,0,1,0,0
0.9,0.014650225857648639,0.0028079599560493222,0.0114760102551581,0,0,1,0,0
0.9,0.014528140642168234,0.0024417043096081063,0.011353925039677694,0,0,1,0,0
0.9,0.014528140642168234,0.002685874740568917,0.011231839824197289,0,0,1,0,0
0.9,0.014650225857648639,0.0025637895250885116,0.011598095470638505,0,0,1,0,0
0.9,0.015260651935050665,0.0025637895250885116,0.011109754608716884,0,0,1,0,0
0.9,0.01489439628860945,0.0024417043096081063,0.011353925039677694,0,0,1,0,0
0.9,0.015016481504089855,0.0024417043096081063,0.011353925039677694,0,0,1,0,0
0.9,0.01489439628860945,0.0025637895250885116,0.011353925039677694,0,0,1,0,0
0.9,0.014650225857648639,0.0025637895250885116,0.011353925039677694,0,0,1,0,0
0.9,0.01513856671957026,0.0028079599560493222,0.0114760102551581,0,0,1,0,0
0.9,0.01489439628860945,0.002319619094127701,0.0114760102551581,0,0,1,0,0
0.9,0.01489439628860945,0.002685874740568917,0.0114760102551581,0,0,1,0,0
0.9,0.015016481504089855,0.0024417043096081063,0.011231839824197289,0,0,1,0,0
0.9,0.015260651935050665,0.0028079599560493222,0.011109754608716884,0,0,1,0,0
0.9,0.01538273715053107,0.0025637895250885116,0.011598095470638505,0,0,1,0,0
0.9,0.015260651935050665,0.002685874740568917,0.011598095470638505,0,0,1,0,0
0.9,0.01513856671957026,0.002685874740568917,0.011231839824197289,0,0,1,0,0
0.9,0.01489439628860945,0.0025637895250885116,0.011598095470638505,0,0,1,0,0
0.9,0.01513856671957026,0.0025637895250885116,0.011353925039677694,0,0,1,0,0
0.9,0.01538273715053107,0.002685874740568917,0.011231839824197289,0,0,1,0,0
0.9,0.01538273715053107,0.002685874740568917,0.011231839824197289,0,0,1,0,0
0.9,0.01489439628860945,0.0028079599560493222,0.011231839824197289,0,0,1,0,0
0.9,0.01538273715053107,0.002685874740568917,0.011353925039677694,0,0,1,0,0
0.9,0.015016481504089855,0.0025637895250885116,0.0114760102551581,0,0,1,0,0
0.9,0.015016481504089855,0.0025637895250885116,0.0114760102551581,0,0,1,0,0
0.9,0.015016481504089855,0.0028079599560493222,0.011598095470638505,0,0,1,0,0
0.9,0.015016481504089855,0.0025637895250885116,0.0114760102551581,0,0,1,0,0
0.9,0.014772311073129044,0.0025637895250885116,0.0114760102551581,0,0,1,0,0
0.9,0.014772311073129044,0.0025637895250885116,0.011353925039677694,0,0,1,0,0
0.9,0.014528140642168234,0.002685874740568917,0.011353925039677694,0,0,1,0,0
0.9,0.014650225857648639,0.002685874740568917,0.011598095470638505,0,0,1,0,0
0.9,0.014772311073129044,0.0024417043096081063,0.011109754608716884,0,0,1,0,0
0.9,0.01489439628860945,0.0024417043096081063,0.011598095470638505,0,0,1,0,0
0.9,0.015016481504089855,0.002685874740568917,0.011353925039677694,0,0,1,0,0
0.9,0.015260651935050665,0.002685874740568917,0.011353925039677694,0,0,1,0,0
0.9,0.01489439628860945,0.002685874740568917,0.011353925039677694,0,0,1,0,0
0.9,0.01489439628860945,0.0025637895250885116,0.011231839824197289,0,0,1,0,0
0.9,0.015016481504089855,0.0024417043096081063,0.011353925039677694,0,0,1,0,0
0.9,0.014528140642168234,0.0025637895250885116,0.0114760102551581,0,0,1,0,0
0.9,0.014650225857648639,0.0024417043096081063,0.011109754608716884,0,0,1,0,0
0.9,0.014772311073129044,0.002685874740568917,0.011598095470638505,0,0,1,0,0
0.9,0.014650225857648639,0.002685874740568917,0.0114760102551581,0,0,1,0,0
0.9,0.015016481504089855,0.0025637895250885116,0.011353925039677694,0,0,1,0,0
0.9,0.015016481504089855,0.0025637895250885116,0.011598095470638505,0,0,1,0,0
0.9,0.014772311073129044,0.002685874740568917,0.0114760102551581,0,0,1,0,0
0.9,0.015016481504089855,0.0025637895250885116,0.011598095470638505,0,0,1,0,0
0.9,0.01489439628860945,0.002685874740568917,0.0114760102551581,0,0,1,0,0
0.9,0.01513856671957026,0.002685874740568917,0.0114760102551581,0,0,1,0,0
0.9,0.01562690758149188,0.0024417043096081063,0.011353925039677694,0,0,1,0,0
0.9,0.018923208399462824,0.00781345379074594,0.00390672689537297,0,0,0,1,0
0.9,0.018434867537541203,0.008057624221706751,0.0035404712489317544,0,0,0,1,0
0.9,0.01880112318398242,0.007935539006226346,0.003784641679892565,0,0,0,1,0
0.9,0.01904529361494323,0.007935539006226346,0.0035404712489317544,0,0,0,1,0
0.9,0.01953363447686485,0.008301794652667562,0.003784641679892565,0,0,0,1,0
0.9,0.020144060554266877,0.008057624221706751,0.003418386033451349,0,0,0,1,0
0.9,0.020754486631668904,0.008057624221706751,0.0036625564644121597,0,0,0,1,0
0.9,0.021242827493590525,0.008057624221706751,0.00390672689537297,0,0,0,1,0
0.9,0.020144060554266877,0.008057624221706751,0.00390672689537297,0,0,0,1,0
0.9,0.01904529361494323,0.00781345379074594,0.004028812110853376,0,0,0,1,0
0.9,0.019167378830423635,0.008179709437187157,0.0036625564644121597,0,0,0,1,0
0.9,0.019899890123306067,0.008301794652667562,0.0036625564644121597,0,0,0,1,0
0.9,0.01977780490782566,0.008179709437187157,0.0035404712489317544,0,0,0,1,0
0.9,0.0206324014161885,0.007935539006226346,0.003784641679892565,0,0,0,1,0
0.9,0.02356244658771823,0.007935539006226346,0.0036625564644121597,0,0,0,1,0
0.9,0.024783298742522282,0.00781345379074594,0.0036625564644121597,0,0,0,1,0
0.9,0.024783298742522282,0.007935539006226346,0.0036625564644121597,0,0,0,1,0
0.9,0.022463679648394578,0.007935539006226346,0.003784641679892565,0,0,0,1,0
0.9,0.020754486631668904,0.008301794652667562,0.0036625564644121597,0,0,0,1,0
0.9,0.01721401538273715,0.007935539006226346,0.004028812110853376,0,0,0,1,0
0.9,0.01880112318398242,0.00781345379074594,0.0035404712489317544,0,0,0,1,0
0.9,0.018312782322060798,0.008179709437187157,0.0036625564644121597,0,0,0,1,0
0.9,0.018679037968502014,0.008057624221706751,0.0035404712489317544,0,0,0,1,0
0.9,0.01904529361494323,0.008057624221706751,0.00390672689537297,0,0,0,1,0
0.9,0.019411549261384446,0.008423879868147967,0.0036625564644121597,0,0,0,1,0
0.9,0.019411549261384446,0.008179709437187157,0.0036625564644121597,0,0,0,1,0
0.9,0.018190697106580393,0.008301794652667562,0.0036625564644121597,0,0,0,1,0
0.9,0.018923208399462824,0.008057624221706751,0.0035404712489317544,0,0,0,1,0
0.9,0.01904529361494323,0.00781345379074594,0.004028812110853376,0,0,0,1,0
0.9,0.019167378830423635,0.007935539006226346,0.004028812110853376,0,0,0,1,0
0.9,0.019655719692345256,0.008301794652667562,0.003784641679892565,0,0,0,1,0
0.9,0.020266145769747283,0.008179709437187157,0.003784641679892565,0,0,0,1,0
0.9,0.020998657062629714,0.008057624221706751,0.004150897326333781,0,0,0,1,0
0.9,0.02112074227811012,0.008301794652667562,0.003784641679892565,0,0,0,1,0
0.9,0.022219509217433767,0.008301794652667562,0.004028812110853376,0,0,0,1,0
0.9,0.022463679648394578,0.008057624221706751,0.004150897326333781,0,0,0,1,0
0.9,0.023440361372237824,0.007935539006226346,0.004028812110853376,0,0,0,1,0
0.9,0.02270785007935539,0.007935539006226346,0.004028812110853376,0,0,0,1,0
0.9,0.022463679648394578,0.007935539006226346,0.0036625564644121597,0,0,0,1,0
0.9,0.021486997924551336,0.007935539006226346,0.003784641679892565,0,0,0,1,0
0.9,0.02087657184714931,0.007935539006226346,0.003784641679892565,0,0,0,1,0
0.9,0.020388230985227688,0.008179709437187157,0.003418386033451349,0,0,0,1,0
0.9,0.0206324014161885,0.008179709437187157,0.0035404712489317544,0,0,0,1,0
0.9,0.02087657184714931,0.008057624221706751,0.0036625564644121597,0,0,0,1,0
0.9,0.020998657062629714,0.007935539006226346,0.003784641679892565,0,0,0,1,0
0.9,0.020266145769747283,0.007935539006226346,0.00390672689537297,0,0,0,1,0
0.9,0.020510316200708093,0.008179709437187157,0.0035404712489317544,0,0,0,1,0
0.9,0.0206324014161885,0.008057624221706751,0.0036625564644121597,0,0,0,1,0
0.9,0.020388230985227688,0.008057624221706751,0.00390672689537297,0,0,0,1,0
0.9,0.020266145769747283,0.008057624221706751,0.00390672689537297,0,0,0,1,0
0.9,0.01977780490782566,0.007935539006226346,0.003784641679892565,0,0,0,1,0
0.9,0.020144060554266877,0.008179709437187157,0.004272982541814186,0,0,0,1,0
0.9,0.020510316200708093,0.008057624221706751,0.004028812110853376,0,0,0,1,0
0.9,0.01953363447686485,0.008057624221706751,0.003784641679892565,0,0,0,1,0
0.9,0.019655719692345256,0.008179709437187157,0.004028812110853376,0,0,0,1,0
0.9,0.020021975338786472,0.008179709437187157,0.00390672689537297,0,0,0,1,0
0.9,0.020021975338786472,0.008057624221706751,0.00390672689537297,0,0,0,1,0
0.9,0.020510316200708093,0.008057624221706751,0.00390672689537297,0,0,0,1,0
0.9,0.020021975338786472,0.008301794652667562,0.0035404712489317544,0,0,0,1,0
0.9,0.020510316200708093,0.008179709437187157,0.003784641679892565,0,0,0,1,0
0.9,0.0206324014161885,0.008301794652667562,0.004028812110853376,0,0,0,1,0
0.9,0.0206324014161885,0.008301794652667562,0.0035404712489317544,0,0,0,1,0
0.9,0.0206324014161885,0.00781345379074594,0.00390672689537297,0,0,0,1,0
0.9,0.020510316200708093,0.007935539006226346,0.003784641679892565,0,0,0,1,0
0.9,0.020388230985227688,0.008179709437187157,0.004028812110853376,0,0,0,1,0
0.9,0.020266145769747283,0.007935539006226346,0.00390672689537297,0,0,0,1,0
0.9,0.020510316200708093,0.008301794652667562,0.003418386033451349,0,0,0,1,0
0.9,0.02087657184714931,0.008301794652667562,0.00390672689537297,0,0,0,1,0
0.9,0.0206324014161885,0.008179709437187157,0.003784641679892565,0,0,0,1,0
0.9,0.02087657184714931,0.00781345379074594,0.004028812110853376,0,0,0,1,0
0.9,0.0206324014161885,0.007935539006226346,0.003784641679892565,0,0,0,1,0
0.9,0.020266145769747283,0.008179709437187157,0.003784641679892565,0,0,0,1,0
0.9,0.020754486631668904,0.008057624221706751,0.004028812110853376,0,0,0,1,0
0.9,0.020510316200708093,0.008179709437187157,0.004028812110853376,0,0,0,1,0
0.9,0.020266145769747283,0.00756928335978513,0.00390672689537297,0,0,0,1,0
0.9,0.0206324014161885,0.007935539006226346,0.00390672689537297,0,0,0,1,0
0.9,0.020510316200708093,0.008179709437187157,0.00390672689537297,0,0,0,1,0
0.9,0.020144060554266877,0.008301794652667562,0.004028812110853376,0,0,0,1,0
0.9,0.020266145769747283,0.008057624221706751,0.004028812110853376,0,0,0,1,0
0.9,0.020388230985227688,0.007935539006226346,0.00390672689537297,0,0,0,1,0
0.9,0.020388230985227688,0.007935539006226346,0.0035404712489317544,0,0,0,1,0
0.9,0.020021975338786472,0.00781345379074594,0.00390672689537297,0,0,0,1,0
0.9,0.020144060554266877,0.008057624221706751,0.0036625564644121597,0,0,0,1,0
0.9,0.020388230985227688,0.00781345379074594,0.00390672689537297,0,0,0,1,0
0.9,0.020388230985227688,0.008057624221706751,0.003784641679892565,0,0,0,1,0
0.9,0.020266145769747283,0.008301794652667562,0.0036625564644121597,0,0,0,1,0
0.9,0.020388230985227688,0.008057624221706751,0.00390672689537297,0,0,0,1,0
0.9,0.020754486631668904,0.007935539006226346,0.0036625564644121597,0,0,0,1,0
0.9,0.021242827493590525,0.007935539006226346,0.003418386033451349,0,0,0,1,0
0.9,0.02087657184714931,0.008057624221706751,0.004150897326333781,0,0,0,1,0
0.9,0.020998657062629714,0.008057624221706751,0.00390672689537297,0,0,0,1,0
0.9,0.020510316200708093,0.008179709437187157,0.004028812110853376,0,0,0,1,0
0.9,0.02087657184714931,0.008057624221706751,0.00390672689537297,0,0,0,1,0
0.9,0.020510316200708093,0.008301794652667562,0.003418386033451349,0,0,0,1,0
0.9,0.020998657062629714,0.008179709437187157,0.0036625564644121597,0,0,0,1,0
0.9,0.02185325357099255,0.007935539006226346,0.0035404712489317544,0,0,0,1,0
0.9,0.021486997924551336,0.007935539006226346,0.0036625564644121597,0,0,0,1,0
0.9,0.02136491270907093,0.008057624221706751,0.0035404712489317544,0,0,0,1,0
0.9,0.02112074227811012,0.007935539006226346,0.004028812110853376,0,0,0,1,0
0.9,0.020144060554266877,0.008423879868147967,0.0035404712489317544,0,0,0,1,0
0.9,0.019899890123306067,0.008057624221706751,0.00390672689537297,0,0,0,1,0
0.9,0.020266145769747283,0.008179709437187157,0.003296300817970944,0,0,0,1,0
0.9,0.020510316200708093,0.008179709437187157,0.0036625564644121597,0,0,0,1,0
0.9,0.020388230985227688,0.00781345379074594,0.0036625564644121597,0,0,0,1,0
0.9,0.020998657062629714,0.008057624221706751,0.0036625564644121597,0,0,0,1,0
0.9,0.020388230985227688,0.008057624221706751,0.003418386033451349,0,0,0,1,0
0.9,0.0206324014161885,0.008179709437187157,0.0036625564644121597,0,0,0,1,0
0.9,0.020998657062629714,0.007935539006226346,0.003296300817970944,0,0,0,1,0
0.9,0.02112074227811012,0.008179709437187157,0.0035404712489317544,0,0,0,1,0
0.9,0.020510316200708093,0.008179709437187157,0.0036625564644121597,0,0,0,1,0
0.9,0.02087657184714931,0.008057624221706751,0.004028812110853376,0,0,0,1,0
0.9,0.02087657184714931,0.007935539006226346,0.003784641679892565,0,0,0,1,0
0.9,0.02087657184714931,0.008057624221706751,0.0036625564644121597,0,0,0,1,0
0.9,0.020998657062629714,0.008057624221706751,0.00390672689537297,0,0,0,1,0
0.9,0.021486997924551336,0.00781345379074594,0.004028812110853376,0,0,0,1,0
0.9,0.02160908314003174,0.007935539006226346,0.003784641679892565,0,0,0,1,0
0.9,0.022097424001953362,0.008301794652667562,0.0036625564644121597,0,0,0,1,0
0.9,0.022463679648394578,0.007935539006226346,0.0036625564644121597,0,0,0,1,0
0.9,0.022463679648394578,0.008057624221706751,0.003784641679892565,0,0,0,1,0
0.9,0.022097424001953362,0.007935539006226346,0.0035404712489317544,0,0,0,1,0
0.9,0.021975338786472957,0.007935539006226346,0.003296300817970944,0,0,0,1,0
0.9,0.022219509217433767,0.008057624221706751,0.0035404712489317544,0,0,0,1,0
0.9,0.02136491270907093,0.007935539006226346,0.0035404712489317544,0,0,0,1,0
0.9,0.021242827493590525,0.008057624221706751,0.003418386033451349,0,0,0,1,0
0.9,0.021242827493590525,0.008301794652667562,0.004028812110853376,0,0,0,1,0
0.9,0.020754486631668904,0.008057624221706751,0.00390672689537297,0,0,0,1,0
0.9,0.02136491270907093,0.008301794652667562,0.003784641679892565,0,0,0,1,0
0.9,0.02136491270907093,0.007935539006226346,0.0035404712489317544,0,0,0,1,0
0.9,0.02112074227811012,0.007935539006226346,0.0035404712489317544,0,0,0,1,0
0.9,0.02185325357099255,0.008057624221706751,0.0036625564644121597,0,0,0,1,0
0.9,0.020998657062629714,0.008057624221706751,0.003784641679892565,0,0,0,1,0
0.9,0.021242827493590525,0.00781345379074594,0.003784641679892565,0,0,0,1,0
0.9,0.02087657184714931,0.008179709437187157,0.003784641679892565,0,0,0,1,0
0.9,0.020998657062629714,0.008423879868147967,0.003418386033451349,0,0,0,1,0
0.9,0.021242827493590525,0.008301794652667562,0.003418386033451349,0,0,0,1,0
0.9,0.020754486631668904,0.008545965083628372,0.0035404712489317544,0,0,0,1,0
0.9,0.020998657062629714,0.008057624221706751,0.003784641679892565,0,0,0,1,0
0.9,0.020754486631668904,0.008057624221706751,0.0035404712489317544,0,0,0,1,0
0.9,0.02087657184714931,0.008301794652667562,0.004028812110853376,0,0,0,1,0
0.9,0.020998657062629714,0.008179709437187157,0.003784641679892565,0,0,0,1,0
0.9,0.0206324014161885,0.008423879868147967,0.0035404712489317544,0,0,0,1,0
0.9,0.0206324014161885,0.008057624221706751,0.003784641679892565,0,0,0,1,0
0.9,0.020266145769747283,0.008179709437187157,0.00390672689537297,0,0,0,1,0
0.9,0.020144060554266877,0.007935539006226346,0.0036625564644121597,0,0,0,1,0
0.9,0.020510316200708093,0.007935539006226346,0.004272982541814186,0,0,0,1,0
0.9,0.02087657184714931,0.008179709437187157,0.0035404712489317544,0,0,0,1,0
0.9,0.020754486631668904,0.008301794652667562,0.004028812110853376,0,0,0,1,0
0.9,0.020510316200708093,0.008057624221706751,0.0035404712489317544,0,0,0,1,0
0.9,0.020266145769747283,0.008301794652667562,0.004028812110853376,0,0,0,1,0
0.9,0.020144060554266877,0.00781345379074594,0.0036625564644121597,0,0,0,1,0
0.9,0.04089854718593578,0.010743498962275668,0.0021975338786472958,1,0,0,0,0
0.9,0.040776461970455376,0.010743498962275668,0.0021975338786472958,1,0,0,0,0
0.9,0.040776461970455376,0.010865584177756073,0.002319619094127701,1,0,0,0,0
0.9,0.040043950677572944,0.011109754608716884,0.0024417043096081063,1,0,0,0,0
0.9,0.03979978024661213,0.010987669393236478,0.0025637895250885116,1,0,0,0,0
0.9,0.04041020632401416,0.010987669393236478,0.001953363447686485,1,0,0,0,0
0.9,0.040532291539494565,0.010987669393236478,0.0020754486631668905,1,0,0,0,0
0.9,0.040532291539494565,0.010987669393236478,0.002319619094127701,1,0,0,0,0
0.9,0.04065437675497497,0.010865584177756073,0.0021975338786472958,1,0,0,0,0
0.9,0.041020632401416186,0.010987669393236478,0.0020754486631668905,1,0,0,0,0
0.9,0.04114271761689659,0.010987669393236478,0.0021975338786472958,1,0,0,0,0
0.9,0.04089854718593578,0.010865584177756073,0.0024417043096081063,1,0,0,0,0
0.9,0.040532291539494565,0.010987669393236478,0.0024417043096081063,1,0,0,0,0
0.9,0.04065437675497497,0.010743498962275668,0.0020754486631668905,1,0,0,0,0
0.9,0.041020632401416186,0.010743498962275668,0.0021975338786472958,1,0,0,0,0
0.9,0.040776461970455376,0.010743498962275668,0.0024417043096081063,1,0,0,0,0
0.9,0.04163105847881821,0.010865584177756073,0.002319619094127701,1,0,0,0,0
0.9,0.04150897326333781,0.010743498962275668,0.0020754486631668905,1,0,0,0,0
0.9,0.040776461970455376,0.010865584177756073,0.0018312782322060799,1,0,0,0,0
0.9,0.040776461970455376,0.010987669393236478,0.002319619094127701,1,0,0,0,0
0.9,0.040288121108533755,0.010743498962275668,0.001953363447686485,1,0,0,0,0
0.9,0.040288121108533755,0.010621413746795262,0.002319619094127701,1,0,0,0,0
0.9,0.04065437675497497,0.010865584177756073,0.002319619094127701,1,0,0,0,0
0.9,0.04065437675497497,0.010865584177756073,0.001953363447686485,1,0,0,0,0
0.9,0.03992186546209254,0.010865584177756073,0.0021975338786472958,1,0,0,0,0
0.9,0.040776461970455376,0.010621413746795262,0.0024417043096081063,1,0,0,0,0
0.9,0.04150897326333781,0.010987669393236478,0.0020754486631668905,1,0,0,0,0
0.9,0.040043950677572944,0.010743498962275668,0.0021975338786472958,1,0,0,0,0
0.9,0.040776461970455376,0.010865584177756073,0.0021975338786472958,1,0,0,0,0
0.9,0.041020632401416186,0.010865584177756073,0.0021975338786472958,1,0,0,0,0
0.9,0.04016603589305335,0.010743498962275668,0.0020754486631668905,1,0,0,0,0
0.9,0.03955560981565132,0.010865584177756073,0.0024417043096081063,1,0,0,0,0
0.9,0.03967769503113173,0.010621413746795262,0.002319619094127701,1,0,0,0,0
0.9,0.03967769503113173,0.010621413746795262,0.0018312782322060799,1,0,0,0,0
0.9,0.03979978024661213,0.010499328531314857,0.002319619094127701,1,0,0,0,0
0.9,0.040288121108533755,0.010743498962275668,0.0021975338786472958,1,0,0,0,0
0.9,0.03882309852276889,0.010743498962275668,0.0021975338786472958,1,0,0,0,0
0.9,0.04065437675497497,0.010865584177756073,0.0020754486631668905,1,0,0,0,0
0.9,0.03979978024661213,0.010743498962275668,0.0024417043096081063,1,0,0,0,0
0.9,0.04016603589305335,0.010743498962275668,0.0021975338786472958,1,0,0,0,0
0.9,0.03931143938469051,0.010377243315834452,0.0021975338786472958,1,0,0,0,0
0.9,0.03967769503113173,0.010377243315834452,0.0020754486631668905,1,0,0,0,0
0.9,0.04016603589305335,0.010621413746795262,0.002319619094127701,1,0,0,0,0
0.9,0.04065437675497497,0.010621413746795262,0.0021975338786472958,1,0,0,0,0
0.9,0.03992186546209254,0.010499328531314857,0.0024417043096081063,1,0,0,0,0
0.9,0.03967769503113173,0.010865584177756073,0.002319619094127701,1,0,0,0,0
0.9,0.0390672689537297,0.010621413746795262,0.0021975338786472958,1,0,0,0,0
0.9,0.036137223782199974,0.010255158100354047,0.0025637895250885116,1,0,0,0,0
0.9,0.031986326455866194,0.010255158100354047,0.002319619094127701,1,0,0,0,0
0.9,0.028323769991454036,0.00964473202295202,0.002319619094127701,1,0,0,0,0
0.9,0.029178366499816873,0.00940056159199121,0.0020754486631668905,1,0,0,0,0
0.9,0.028567940422414846,0.009278476376510804,0.002319619094127701,1,0,0,0,0
0.9,0.028567940422414846,0.009522646807471615,0.0020754486631668905,1,0,0,0,0
0.9,0.029666707361738494,0.010133072884873641,0.0021975338786472958,1,0,0,0,0
0.9,0.028812110853375657,0.00964473202295202,0.002319619094127701,1,0,0,0,0
0.9,0.02869002563789525,0.00964473202295202,0.002319619094127701,1,0,0,0,0
0.9,0.0297887925772189,0.010255158100354047,0.001953363447686485,1,0,0,0,0
0.9,0.030643389085581736,0.010255158100354047,0.0025637895250885116,1,0,0,0,0
0.9,0.03027713343914052,0.010010987669393236,0.0021975338786472958,1,0,0,0,0
0.9,0.03137590037846417,0.010010987669393236,0.0021975338786472958,1,0,0,0,0
0.9,0.03162007080942498,0.010255158100354047,0.0021975338786472958,1,0,0,0,0
0.9,0.03186424124038579,0.010133072884873641,0.0020754486631668905,1,0,0,0,0
0.9,0.03125381516298376,0.010499328531314857,0.002319619094127701,1,0,0,0,0
0.9,0.030643389085581736,0.010377243315834452,0.001953363447686485,1,0,0,0,0
0.9,0.03125381516298376,0.010255158100354047,0.0018312782322060799,1,0,0,0,0
0.9,0.031742156024905384,0.010499328531314857,0.0021975338786472958,1,0,0,0,0
0.9,0.031742156024905384,0.010255158100354047,0.0021975338786472958,1,0,0,0,0
0.9,0.03186424124038579,0.010010987669393236,0.0021975338786472958,1,0,0,0,0
0.9,0.03296300817970944,0.010010987669393236,0.0021975338786472958,1,0,0,0,0
0.9,0.032718837748748626,0.010010987669393236,0.002319619094127701,1,0,0,0,0
0.9,0.032718837748748626,0.010133072884873641,0.002319619094127701,1,0,0,0,0
0.9,0.03332926382615065,0.010133072884873641,0.0021975338786472958,1,0,0,0,0
0.9,0.03320717861067025,0.010133072884873641,0.0020754486631668905,1,0,0,0,0
0.9,0.03296300817970944,0.010010987669393236,0.0020754486631668905,1,0,0,0,0
0.9,0.03320717861067025,0.010010987669393236,0.0021975338786472958,1,0,0,0,0
0.9,0.03332926382615065,0.010010987669393236,0.0021975338786472958,1,0,0,0,0
0.9,0.033817604688072274,0.010010987669393236,0.0018312782322060799,1,0,0,0,0
0.9,0.03357343425711146,0.010133072884873641,0.0020754486631668905,1,0,0,0,0
0.9,0.033817604688072274,0.010010987669393236,0.001953363447686485,1,0,0,0,0
0.9,0.03345134904163106,0.00988890245391283,0.002319619094127701,1,0,0,0,0
0.9,0.033817604688072274,0.010133072884873641,0.001953363447686485,1,0,0,0,0
0.9,0.03345134904163106,0.010377243315834452,0.0024417043096081063,1,0,0,0,0
0.9,0.03357343425711146,0.010255158100354047,0.001953363447686485,1,0,0,0,0
0.9,0.033817604688072274,0.010010987669393236,0.001953363447686485,1,0,0,0,0
0.9,0.034061775119033084,0.010010987669393236,0.001953363447686485,1,0,0,0,0
0.9,0.03369551947259187,0.010010987669393236,0.0021975338786472958,1,0,0,0,0
0.9,0.03418386033451349,0.010133072884873641,0.0020754486631668905,1,0,0,0,0
0.9,0.03467220119643511,0.010133072884873641,0.002319619094127701,1,0,0,0,0
0.9,0.03491637162739592,0.010010987669393236,0.0025637895250885116,1,0,0,0,0
0.9,0.03467220119643511,0.010377243315834452,0.0017091930167256746,1,0,0,0,0
0.9,0.034794286411915516,0.010133072884873641,0.0018312782322060799,1,0,0,0,0
0.9,0.03516054205835673,0.010133072884873641,0.002319619094127701,1,0,0,0,0
0.9,0.03491637162739592,0.010133072884873641,0.0020754486631668905,1,0,0,0,0
0.9,0.03503845684287633,0.010133072884873641,0.0021975338786472958,1,0,0,0,0
0.9,0.03491637162739592,0.00964473202295202,0.0021975338786472958,1,0,0,0,0
0.9,0.03491637162739592,0.010010987669393236,0.0024417043096081063,1,0,0,0,0
0.9,0.03503845684287633,0.00964473202295202,0.0020754486631668905,1,0,0,0,0
0.9,0.03491637162739592,0.010010987669393236,0.0021975338786472958,1,0,0,0,0
0.9,0.03491637162739592,0.010010987669393236,0.0021975338786472958,1,0,0,0,0
0.9,0.03393968990355268,0.010010987669393236,0.0021975338786472958,1,0,0,0,0
0.9,0.03418386033451349,0.010010987669393236,0.0024417043096081063,1,0,0,0,0
0.9,0.034305945549993895,0.010010987669393236,0.0021975338786472958,1,0,0,0,0
0.9,0.034061775119033084,0.00988890245391283,0.002319619094127701,1,0,0,0,0
0.9,0.034550115980954706,0.010133072884873641,0.001953363447686485,1,0,0,0,0
0.9,0.0344280307654743,0.010133072884873641,0.0024417043096081063,1,0,0,0,0
0.9,0.03467220119643511,0.010133072884873641,0.002319619094127701,1,0,0,0,0
0.9,0.034305945549993895,0.00988890245391283,0.0021975338786472958,1,0,0,0,0
0.9,0.03467220119643511,0.010010987669393236,0.0020754486631668905,1,0,0,0,0
0.9,0.0344280307654743,0.010010987669393236,0.0020754486631668905,1,0,0,0,0
0.9,0.034305945549993895,0.00988890245391283,0.0020754486631668905,1,0,0,0,0
0.9,0.034550115980954706,0.010010987669393236,0.0018312782322060799,1,0,0,0,0
0.9,0.034305945549993895,0.010010987669393236,0.0024417043096081063,1,0,0,0,0
0.9,0.03418386033451349,0.010010987669393236,0.0020754486631668905,1,0,0,0,0
0.9,0.033817604688072274,0.00988890245391283,0.0024417043096081063,1,0,0,0,0
0.9,0.03369551947259187,0.010010987669393236,0.0024417043096081063,1,0,0,0,0
