Identifier,value1,value2,value3,g,l,s,m,e,Goodness
0.94,0.999877915,0.078012453,1,0,0,0,0,1,0
0.94,1,0.074960322,1,0,0,0,0,1,0
0.94,1,0.075204493,1,0,0,0,0,1,0
0.94,0.999877915,0.077279941,1,0,0,0,0,1,0
0.94,1,0.079965816,1,0,0,0,0,1,0
0.94,1,0.078378708,1,0,0,0,0,1,0
0.94,0.019167379,0.008912221,0.002319619,1,0,0,0,0,100
0.94,0.018923208,0.009156391,0.002319619,1,0,0,0,0,100
0.94,0.018679038,0.008912221,0.002319619,1,0,0,0,0,100
0.94,0.018434868,0.008790136,0.001953363,1,0,0,0,0,100
0.94,0.018556953,0.008790136,0.002319619,1,0,0,0,0,100
0.94,0.018556953,0.00842388,0.002319619,1,0,0,0,0,100
0.94,0.018312782,0.008545965,0.002319619,1,0,0,0,0,100
0.94,0.018312782,0.007935539,0.00256379,1,0,0,0,0,100
0.94,0.018068612,0.007935539,0.002319619,1,0,0,0,0,100
0.94,0.018434868,0.007813454,0.002075449,1,0,0,0,0,100
0.94,0.018312782,0.007935539,0.002197534,1,0,0,0,0,100
0.94,0.018434868,0.007813454,0.002441704,1,0,0,0,0,100
0.94,0.018434868,0.007935539,0.002441704,1,0,0,0,0,100
0.94,0.018556953,0.007325113,0.002197534,1,0,0,0,0,100
0.94,0.018801123,0.007447198,0.002197534,1,0,0,0,0,100
0.94,0.018556953,0.007569283,0.00256379,1,0,0,0,0,100
0.94,0.018801123,0.007569283,0.002197534,1,0,0,0,0,100
0.94,0.018801123,0.007691369,0.002075449,1,0,0,0,0,100
0.94,0.018556953,0.007569283,0.002319619,1,0,0,0,0,100
0.94,0.018923208,0.007691369,0.002319619,1,0,0,0,0,100
0.94,0.018801123,0.007080942,0.002441704,1,0,0,0,0,100
0.94,0.018679038,0.007080942,0.002319619,1,0,0,0,0,100
0.94,0.018679038,0.007080942,0.002319619,1,0,0,0,0,100
0.94,0.018923208,0.007569283,0.00256379,1,0,0,0,0,100
0.94,0.019167379,0.007203028,0.002685875,1,0,0,0,0,100
0.94,0.019045294,0.007325113,0.002441704,1,0,0,0,0,100
0.94,0.018556953,0.007325113,0.002197534,1,0,0,0,0,100
0.94,0.018556953,0.007203028,0.002075449,1,0,0,0,0,100
0.94,0.017458186,0.007325113,0.002441704,1,0,0,0,0,100
0.94,0.017580271,0.007080942,0.00256379,1,0,0,0,0,100
0.94,0.018068612,0.006958857,0.002075449,1,0,0,0,0,100
0.94,0.017824441,0.006592602,0.002197534,1,0,0,0,0,100
0.94,0.017580271,0.006348431,0.002319619,1,0,0,0,0,100
0.94,0.017824441,0.006470516,0.002197534,1,0,0,0,0,100
0.94,0.017824441,0.006836772,0.002319619,1,0,0,0,0,100
0.94,0.017336101,0.006714687,0.00256379,1,0,0,0,0,100
0.94,0.017946527,0.006592602,0.002197534,1,0,0,0,0,100
0.94,0.017702356,0.006958857,0.002075449,1,0,0,0,0,100
0.94,0.017946527,0.006958857,0.002441704,1,0,0,0,0,100
0.94,0.017946527,0.006592602,0.00256379,1,0,0,0,0,100
0.94,0.017824441,0.006714687,0.002197534,1,0,0,0,0,100
0.94,0.017824441,0.006836772,0.00256379,1,0,0,0,0,100
0.94,0.017824441,0.006470516,0.002319619,1,0,0,0,0,100
0.94,0.017702356,0.006470516,0.002319619,1,0,0,0,0,100
0.94,0.017580271,0.005982176,0.00256379,1,0,0,0,0,100
0.94,0.018068612,0.00586009,0.002441704,1,0,0,0,0,100
0.94,0.017702356,0.005982176,0.002319619,1,0,0,0,0,100
0.94,0.017824441,0.005982176,0.002319619,1,0,0,0,0,100
0.94,0.017458186,0.00561592,0.002441704,1,0,0,0,0,100
0.94,0.017458186,0.005493835,0.002319619,1,0,0,0,0,100
0.94,0.017824441,0.005249664,0.002441704,1,0,0,0,0,100
0.94,0.018068612,0.005127579,0.002319619,1,0,0,0,0,100
0.94,0.017824441,0.004883409,0.002197534,1,0,0,0,0,100
0.94,0.018068612,0.005005494,0.002441704,1,0,0,0,0,100
0.94,0.017946527,0.004883409,0.002197534,1,0,0,0,0,100
0.94,0.017580271,0.005005494,0.002319619,1,0,0,0,0,100
0.94,0.017458186,0.004883409,0.002319619,1,0,0,0,0,100
0.94,0.017824441,0.004639238,0.002441704,1,0,0,0,0,100
0.94,0.017702356,0.004761323,0.002197534,1,0,0,0,0,100
0.94,0.017824441,0.004883409,0.002197534,1,0,0,0,0,100
0.94,0.017702356,0.005005494,0.002441704,1,0,0,0,0,100
0.94,0.017824441,0.004517153,0.002197534,1,0,0,0,0,100
0.94,0.017824441,0.004761323,0.002319619,1,0,0,0,0,100
0.94,0.018312782,0.004883409,0.002319619,1,0,0,0,0,100
0.94,0.018434868,0.004639238,0.00256379,1,0,0,0,0,100
0.94,0.018434868,0.004395068,0.002319619,1,0,0,0,0,100
0.94,0.018068612,0.004639238,0.002319619,1,0,0,0,0,100
0.94,0.018312782,0.004639238,0.002319619,1,0,0,0,0,100
0.94,0.018190697,0.004395068,0.00256379,1,0,0,0,0,100
0.94,0.018312782,0.004150897,0.00256379,1,0,0,0,0,100
0.94,0.018190697,0.004395068,0.002075449,1,0,0,0,0,100
0.94,0.018312782,0.004395068,0.002441704,1,0,0,0,0,100
0.94,0.018556953,0.004517153,0.00256379,1,0,0,0,0,100
0.94,0.018434868,0.004517153,0.002441704,1,0,0,0,0,100
0.94,0.018190697,0.004272983,0.002441704,1,0,0,0,0,100
0.94,0.018312782,0.004272983,0.00256379,1,0,0,0,0,100
0.94,0.017946527,0.003784642,0.002685875,1,0,0,0,0,100
0.94,0.018190697,0.003906727,0.002685875,1,0,0,0,0,100
0.94,0.017946527,0.004150897,0.00280796,1,0,0,0,0,100
0.94,0.018190697,0.004272983,0.001953363,1,0,0,0,0,100
0.94,0.018556953,0.004517153,0.002441704,1,0,0,0,0,100
0.94,0.018923208,0.004395068,0.002441704,1,0,0,0,0,100
0.94,0.019045294,0.004395068,0.002319619,1,0,0,0,0,100
0.94,0.019289464,0.004639238,0.002319619,1,0,0,0,0,100
0.94,0.018923208,0.004272983,0.002441704,1,0,0,0,0,100
0.94,0.018801123,0.004150897,0.002441704,1,0,0,0,0,100
0.94,0.018923208,0.004150897,0.00256379,1,0,0,0,0,100
0.94,0.018923208,0.004395068,0.00256379,1,0,0,0,0,100
0.94,0.018679038,0.004395068,0.00256379,1,0,0,0,0,100
0.94,0.018801123,0.004272983,0.00256379,1,0,0,0,0,100
0.94,0.018923208,0.004150897,0.00256379,1,0,0,0,0,100
0.94,0.018434868,0.004272983,0.002930045,1,0,0,0,0,100
0.94,0.018801123,0.004395068,0.00256379,1,0,0,0,0,100
0.94,0.019045294,0.004639238,0.002441704,1,0,0,0,0,100
0.94,0.019411549,0.004639238,0.002441704,1,0,0,0,0,100
0.94,0.019411549,0.004272983,0.00280796,1,0,0,0,0,100
0.94,0.019045294,0.004395068,0.00280796,1,0,0,0,0,100
0.94,0.018923208,0.004272983,0.00256379,1,0,0,0,0,100
0.94,0.018923208,0.004395068,0.002441704,1,0,0,0,0,100
0.94,0.019045294,0.004272983,0.00256379,1,0,0,0,0,100
0.94,0.018923208,0.003784642,0.00280796,1,0,0,0,0,100
0.94,0.019045294,0.004028812,0.002441704,1,0,0,0,0,100
0.94,0.018923208,0.004028812,0.002441704,1,0,0,0,0,100
0.94,0.018801123,0.004150897,0.002685875,1,0,0,0,0,100
0.94,0.018679038,0.004150897,0.002685875,1,0,0,0,0,100
0.94,0.018801123,0.004150897,0.00256379,1,0,0,0,0,100
0.94,0.018923208,0.004150897,0.00256379,1,0,0,0,0,100
0.94,0.018679038,0.004028812,0.002441704,1,0,0,0,0,100
0.94,0.018679038,0.004028812,0.002319619,1,0,0,0,0,100
0.94,0.018679038,0.004272983,0.002441704,1,0,0,0,0,100
0.94,0.018679038,0.004150897,0.002319619,1,0,0,0,0,100
0.94,0.018312782,0.004150897,0.002685875,1,0,0,0,0,100
0.94,0.018312782,0.004028812,0.00256379,1,0,0,0,0,100
0.94,0.018923208,0.004395068,0.002685875,1,0,0,0,0,100
0.94,0.018556953,0.004272983,0.002441704,1,0,0,0,0,100
0.94,0.018679038,0.004272983,0.002441704,1,0,0,0,0,100
0.94,0.018312782,0.004272983,0.002441704,1,0,0,0,0,100
0.94,0.018434868,0.004272983,0.002930045,1,0,0,0,0,100
0.94,0.018556953,0.004272983,0.00280796,1,0,0,0,0,100
0.94,0.018801123,0.004150897,0.00256379,1,0,0,0,0,100
0.94,0.018679038,0.004272983,0.00280796,1,0,0,0,0,100
0.94,0.018190697,0.004517153,0.002319619,1,0,0,0,0,100
0.94,0.018434868,0.004517153,0.00256379,1,0,0,0,0,100
0.94,0.018312782,0.004272983,0.00256379,1,0,0,0,0,100
0.94,0.018068612,0.004272983,0.00256379,1,0,0,0,0,100
0.94,0.018068612,0.004395068,0.00280796,1,0,0,0,0,100
0.94,0.017824441,0.004272983,0.00280796,1,0,0,0,0,100
0.94,0.017824441,0.004395068,0.00256379,1,0,0,0,0,100
0.94,0.017824441,0.004395068,0.002685875,1,0,0,0,0,100
0.94,0.017824441,0.004395068,0.002685875,1,0,0,0,0,100
0.94,0.017824441,0.004272983,0.002685875,1,0,0,0,0,100
0.94,0.017458186,0.004395068,0.00280796,1,0,0,0,0,100
0.94,0.017824441,0.004395068,0.002685875,1,0,0,0,0,100
0.94,0.018068612,0.004272983,0.00256379,1,0,0,0,0,100
0.94,0.017946527,0.004028812,0.00280796,1,0,0,0,0,100
0.94,0.017458186,0.004150897,0.002685875,1,0,0,0,0,100
0.94,0.017336101,0.004028812,0.002685875,1,0,0,0,0,100
0.94,0.017580271,0.004028812,0.00256379,1,0,0,0,0,100
0.94,0.017702356,0.004272983,0.002685875,1,0,0,0,0,100
0.94,0.017702356,0.004150897,0.00280796,1,0,0,0,0,100
0.94,0.017580271,0.004028812,0.00256379,1,0,0,0,0,100
0.94,0.017336101,0.004150897,0.002685875,1,0,0,0,0,100
0.94,0.017702356,0.004395068,0.00256379,1,0,0,0,0,100
0.94,0.017702356,0.004028812,0.00280796,1,0,0,0,0,100
0.94,0.017702356,0.004150897,0.00280796,1,0,0,0,0,100
0.94,0.018068612,0.004150897,0.00280796,1,0,0,0,0,100
0.94,0.017824441,0.004150897,0.00280796,1,0,0,0,0,100
0.94,0.017824441,0.003906727,0.00256379,1,0,0,0,0,100
0.94,0.017824441,0.004150897,0.002441704,1,0,0,0,0,100
0.94,0.017946527,0.004517153,0.002685875,1,0,0,0,0,100
0.94,0.017824441,0.004150897,0.00280796,1,0,0,0,0,100
0.94,0.017702356,0.004150897,0.00280796,1,0,0,0,0,100
0.94,0.017702356,0.004150897,0.00280796,1,0,0,0,0,100
0.94,0.017580271,0.004150897,0.002685875,1,0,0,0,0,100
0.94,0.017824441,0.004028812,0.00280796,1,0,0,0,0,100
0.94,0.017824441,0.004150897,0.002441704,1,0,0,0,0,100
0.94,0.017580271,0.003662556,0.00256379,1,0,0,0,0,100
0.94,0.017580271,0.003906727,0.00256379,1,0,0,0,0,100
0.94,0.017946527,0.004028812,0.00280796,1,0,0,0,0,100
0.94,0.017946527,0.003906727,0.002930045,1,0,0,0,0,100
0.94,0.017824441,0.004395068,0.002685875,1,0,0,0,0,100
0.94,0.017702356,0.004028812,0.00256379,1,0,0,0,0,100
0.94,0.017336101,0.003906727,0.00256379,1,0,0,0,0,100
0.94,0.018068612,0.003662556,0.002685875,1,0,0,0,0,100
0.94,0.017824441,0.004028812,0.00256379,1,0,0,0,0,100
0.94,0.017702356,0.003784642,0.00280796,1,0,0,0,0,100
0.94,0.017702356,0.004272983,0.00280796,1,0,0,0,0,100
0.94,0.017214015,0.004150897,0.00280796,1,0,0,0,0,100
0.94,0.017458186,0.003906727,0.00280796,1,0,0,0,0,100
0.94,0.017580271,0.003906727,0.00280796,1,0,0,0,0,100
0.94,0.017336101,0.004272983,0.00280796,1,0,0,0,0,100
0.94,0.017214015,0.004272983,0.002685875,1,0,0,0,0,100
0.94,0.016725675,0.003784642,0.00305213,1,0,0,0,0,100
0.94,0.016969845,0.004028812,0.00305213,1,0,0,0,0,100
0.94,0.01684776,0.003662556,0.00305213,1,0,0,0,0,100
0.94,0.01709193,0.004272983,0.002930045,1,0,0,0,0,100
0.94,0.017458186,0.003906727,0.002930045,1,0,0,0,0,100
0.94,0.017336101,0.004639238,0.002930045,1,0,0,0,0,100
0.94,0.017336101,0.003662556,0.00280796,1,0,0,0,0,100
0.94,0.017702356,0.003662556,0.002685875,1,0,0,0,0,100
0.94,0.017702356,0.003784642,0.00256379,1,0,0,0,0,100
0.94,0.017702356,0.004272983,0.00280796,1,0,0,0,0,100
0.94,0.017824441,0.003784642,0.00256379,1,0,0,0,0,100
0.94,0.017824441,0.003662556,0.00280796,1,0,0,0,0,100
0.94,0.017946527,0.003906727,0.00256379,1,0,0,0,0,100
0.94,0.017458186,0.003784642,0.00280796,1,0,0,0,0,100
0.94,0.017458186,0.003784642,0.002930045,1,0,0,0,0,100
0.94,0.017458186,0.003906727,0.00280796,1,0,0,0,0,100
0.94,0.017336101,0.003906727,0.002930045,1,0,0,0,0,100
0.94,0.017336101,0.003906727,0.00280796,1,0,0,0,0,100
0.94,0.017336101,0.003906727,0.00305213,1,0,0,0,0,100
0.94,0.017336101,0.003906727,0.002685875,1,0,0,0,0,100
0.94,0.01709193,0.004028812,0.002685875,1,0,0,0,0,100
0.94,0.017214015,0.004028812,0.00280796,1,0,0,0,0,100
0.94,0.017214015,0.003784642,0.002685875,1,0,0,0,0,100
0.94,0.016969845,0.004028812,0.00256379,1,0,0,0,0,100
0.94,0.01709193,0.003784642,0.002685875,1,0,0,0,0,100
0.94,0.01709193,0.004150897,0.00280796,1,0,0,0,0,100
0.94,0.016969845,0.004028812,0.002441704,1,0,0,0,0,100
0.94,0.016969845,0.004395068,0.00256379,1,0,0,0,0,100
0.94,0.018556953,0.004272983,0.002441704,1,0,0,0,0,100
0.94,0.018068612,0.003540471,0.002685875,1,0,0,0,0,100
0.94,0.018312782,0.003662556,0.00280796,1,0,0,0,0,100
0.94,0.018556953,0.003784642,0.00256379,1,0,0,0,0,100
0.94,0.018434868,0.004028812,0.002685875,1,0,0,0,0,100
0.94,0.018312782,0.004395068,0.002685875,1,0,0,0,0,100
0.94,0.018312782,0.004028812,0.00256379,1,0,0,0,0,100
0.94,0.018190697,0.004028812,0.002685875,1,0,0,0,0,100
0.94,0.018190697,0.004028812,0.002685875,1,0,0,0,0,100
0.94,0.018556953,0.004272983,0.002685875,1,0,0,0,0,100
0.94,0.018312782,0.004028812,0.00280796,1,0,0,0,0,100
0.94,0.018190697,0.003784642,0.002685875,1,0,0,0,0,100
0.94,0.017946527,0.004150897,0.002685875,1,0,0,0,0,100
0.94,0.018068612,0.004150897,0.00256379,1,0,0,0,0,100
0.94,0.017702356,0.004150897,0.00305213,1,0,0,0,0,100
0.94,0.017702356,0.004150897,0.002685875,1,0,0,0,0,100
0.94,0.017824441,0.004150897,0.002685875,1,0,0,0,0,100
0.94,0.017824441,0.004028812,0.00256379,1,0,0,0,0,100
0.94,0.018068612,0.004395068,0.002685875,1,0,0,0,0,100
0.94,0.017214015,0.004150897,0.00256379,1,0,0,0,0,100
0.94,0.016969845,0.003906727,0.00256379,1,0,0,0,0,100
0.94,0.017702356,0.004028812,0.002685875,1,0,0,0,0,100
0.94,0.018068612,0.004150897,0.002685875,1,0,0,0,0,100
0.94,0.017946527,0.003906727,0.00280796,1,0,0,0,0,100
0.94,0.017824441,0.004028812,0.00280796,1,0,0,0,0,100
0.94,0.018190697,0.004272983,0.00280796,1,0,0,0,0,100
0.94,0.018312782,0.004395068,0.002685875,1,0,0,0,0,100
0.94,0.018312782,0.003906727,0.00256379,1,0,0,0,0,100
0.94,0.018434868,0.004517153,0.002685875,1,0,0,0,0,100
0.94,0.018312782,0.004272983,0.002075449,1,0,0,0,0,100
0.94,0.018679038,0.004150897,0.002441704,1,0,0,0,0,100
0.94,0.018434868,0.004150897,0.002319619,1,0,0,0,0,100
0.94,0.018434868,0.004272983,0.002197534,1,0,0,0,0,100
0.94,0.018190697,0.004028812,0.002319619,1,0,0,0,0,100
0.94,0.017702356,0.004028812,0.00280796,1,0,0,0,0,100
0.94,0.017946527,0.004028812,0.002685875,1,0,0,0,0,100
0.94,0.017946527,0.003662556,0.002685875,1,0,0,0,0,100
0.94,0.017946527,0.003662556,0.002685875,1,0,0,0,0,100
0.94,0.018068612,0.003784642,0.002441704,1,0,0,0,0,100
0.94,0.017824441,0.004395068,0.002441704,1,0,0,0,0,100
0.94,0.018068612,0.004150897,0.002319619,1,0,0,0,0,100
0.94,0.017702356,0.004395068,0.00256379,1,0,0,0,0,100
0.94,0.01709193,0.003784642,0.002441704,1,0,0,0,0,100
0.94,0.017214015,0.003906727,0.002441704,1,0,0,0,0,100
0.94,0.017336101,0.003662556,0.002685875,1,0,0,0,0,100
0.94,0.017702356,0.003906727,0.00280796,1,0,0,0,0,100
0.94,0.017824441,0.003784642,0.002685875,1,0,0,0,0,100
0.94,0.017824441,0.003418386,0.002441704,1,0,0,0,0,100
0.94,0.017580271,0.004272983,0.00256379,1,0,0,0,0,100
0.94,0.017580271,0.004272983,0.00280796,1,0,0,0,0,100
0.94,0.018190697,0.004028812,0.002441704,1,0,0,0,0,100
0.94,0.018312782,0.003784642,0.00280796,1,0,0,0,0,100
0.94,0.018190697,0.004150897,0.002685875,1,0,0,0,0,100
0.94,0.018434868,0.003662556,0.002685875,1,0,0,0,0,100
0.94,0.018190697,0.004028812,0.002685875,1,0,0,0,0,100
0.94,0.018190697,0.004028812,0.002319619,1,0,0,0,0,100
0.94,0.018556953,0.003906727,0.002319619,1,0,0,0,0,100
0.94,0.018434868,0.004150897,0.002685875,1,0,0,0,0,100
0.94,0.018434868,0.004028812,0.002319619,1,0,0,0,0,100
0.94,0.018434868,0.004272983,0.00256379,1,0,0,0,0,100
0.94,0.018190697,0.004150897,0.002441704,1,0,0,0,0,100
0.94,0.018068612,0.004028812,0.002319619,1,0,0,0,0,100
0.94,0.018312782,0.004028812,0.00256379,1,0,0,0,0,100
0.94,0.018068612,0.004028812,0.002319619,1,0,0,0,0,100
0.94,0.018068612,0.004150897,0.002197534,1,0,0,0,0,100
0.94,0.018190697,0.003784642,0.002319619,1,0,0,0,0,100
0.94,0.018312782,0.003906727,0.002197534,1,0,0,0,0,100
0.94,0.018190697,0.004150897,0.002197534,1,0,0,0,0,100
0.94,0.018434868,0.004272983,0.002319619,1,0,0,0,0,100
0.94,0.017946527,0.004150897,0.002319619,1,0,0,0,0,100
0.94,0.018190697,0.003906727,0.002075449,1,0,0,0,0,100
0.94,0.018068612,0.004272983,0.001953363,1,0,0,0,0,100
0.94,0.018312782,0.003784642,0.002197534,1,0,0,0,0,100
0.94,0.017824441,0.003784642,0.002075449,1,0,0,0,0,100
0.94,0.017946527,0.004517153,0.002075449,1,0,0,0,0,100
0.94,0.018190697,0.005005494,0.002441704,1,0,0,0,0,100
0.94,0.018312782,0.003784642,0.002319619,1,0,0,0,0,100
0.94,0.018312782,0.003662556,0.002319619,1,0,0,0,0,100
0.94,0.018556953,0.004028812,0.002319619,1,0,0,0,0,100
0.94,0.018556953,0.004150897,0.002319619,1,0,0,0,0,100
0.94,0.018679038,0.003906727,0.002441704,1,0,0,0,0,100
0.94,0.018556953,0.004028812,0.002319619,1,0,0,0,0,100
0.94,0.018556953,0.004150897,0.002197534,1,0,0,0,0,100
0.94,0.018312782,0.004150897,0.002075449,1,0,0,0,0,100
0.94,0.018312782,0.004150897,0.001831278,1,0,0,0,0,100
0.94,0.018434868,0.004272983,0.001953363,1,0,0,0,0,100
0.94,0.017946527,0.004272983,0.001953363,1,0,0,0,0,100
0.94,0.018068612,0.004028812,0.002075449,1,0,0,0,0,100
0.94,0.018190697,0.004150897,0.001831278,1,0,0,0,0,100
0.94,0.018068612,0.004272983,0.001953363,1,0,0,0,0,100
0.94,0.018190697,0.003784642,0.001831278,1,0,0,0,0,100
0.94,0.018679038,0.003906727,0.002197534,1,0,0,0,0,100
0.94,0.018679038,0.004272983,0.001831278,1,0,0,0,0,100
0.94,0.018434868,0.003784642,0.00256379,1,0,0,0,0,100
0.94,0.018190697,0.003540471,0.002930045,1,0,0,0,0,100
0.94,0.018190697,0.004028812,0.00256379,1,0,0,0,0,100
0.94,0.018190697,0.004150897,0.002075449,1,0,0,0,0,100
0.94,0.018556953,0.004150897,0.002075449,1,0,0,0,0,100
0.94,0.018434868,0.004395068,0.002319619,1,0,0,0,0,100
0.94,0.018312782,0.004272983,0.001831278,1,0,0,0,0,100
0.94,1,0.010743499,0.00280796,0,1,0,0,0,25
0.94,1,0.01123184,0.00280796,0,1,0,0,0,25
0.94,1,0.011109755,0.002441704,0,1,0,0,0,25
0.94,1,0.010987669,0.00256379,0,1,0,0,0,25
0.94,1,0.01123184,0.002685875,0,1,0,0,0,25
0.94,1,0.010987669,0.00256379,0,1,0,0,0,25
0.94,1,0.01123184,0.00256379,0,1,0,0,0,25
0.94,1,0.01123184,0.002685875,0,1,0,0,0,25
0.94,1,0.010743499,0.002685875,0,1,0,0,0,25
0.94,1,0.010987669,0.002685875,0,1,0,0,0,25
0.94,1,0.011109755,0.00256379,0,1,0,0,0,25
0.94,1,0.011109755,0.00280796,0,1,0,0,0,25
0.94,1,0.01123184,0.002685875,0,1,0,0,0,25
0.94,1,0.01123184,0.002685875,0,1,0,0,0,25
0.94,1,0.011109755,0.002685875,0,1,0,0,0,25
0.94,1,0.010987669,0.00256379,0,1,0,0,0,25
0.94,1,0.011353925,0.002441704,0,1,0,0,0,25
0.94,1,0.010987669,0.002685875,0,1,0,0,0,25
0.94,1,0.011109755,0.00280796,0,1,0,0,0,25
0.94,1,0.01123184,0.002685875,0,1,0,0,0,25
0.94,1,0.010987669,0.002319619,0,1,0,0,0,25
0.94,1,0.01123184,0.00280796,0,1,0,0,0,25
0.94,1,0.010987669,0.00280796,0,1,0,0,0,25
0.94,1,0.011109755,0.002685875,0,1,0,0,0,25
0.94,1,0.01123184,0.002441704,0,1,0,0,0,25
0.94,1,0.011109755,0.002685875,0,1,0,0,0,25
0.94,1,0.011109755,0.002685875,0,1,0,0,0,25
0.94,1,0.011109755,0.00256379,0,1,0,0,0,25
0.94,1,0.01123184,0.002319619,0,1,0,0,0,25
0.94,1,0.011109755,0.00256379,0,1,0,0,0,25
0.94,1,0.01123184,0.002441704,0,1,0,0,0,25
0.94,0.999877915,0.01123184,0.002319619,0,1,0,0,0,25
0.94,1,0.010987669,0.00280796,0,1,0,0,0,25
0.94,1,0.01147601,0.002319619,0,1,0,0,0,25
0.94,1,0.011109755,0.002319619,0,1,0,0,0,25
0.94,1,0.011353925,0.00256379,0,1,0,0,0,25
0.94,0.999877915,0.011109755,0.002685875,0,1,0,0,0,25
0.94,1,0.010987669,0.002197534,0,1,0,0,0,25
0.94,1,0.011109755,0.002685875,0,1,0,0,0,25
0.94,1,0.011353925,0.00256379,0,1,0,0,0,25
0.94,1,0.01123184,0.00256379,0,1,0,0,0,25
0.94,1,0.01123184,0.002319619,0,1,0,0,0,25
0.94,1,0.011353925,0.002197534,0,1,0,0,0,25
0.94,1,0.01123184,0.002319619,0,1,0,0,0,25
0.94,1,0.01123184,0.002441704,0,1,0,0,0,25
0.94,1,0.010865584,0.00256379,0,1,0,0,0,25
0.94,1,0.01123184,0.00256379,0,1,0,0,0,25
0.94,1,0.01123184,0.002685875,0,1,0,0,0,25
0.94,1,0.011353925,0.00256379,0,1,0,0,0,25
0.94,1,0.010865584,0.002685875,0,1,0,0,0,25
0.94,1,0.01147601,0.002441704,0,1,0,0,0,25
0.94,1,0.01147601,0.002441704,0,1,0,0,0,25
0.94,1,0.011353925,0.002441704,0,1,0,0,0,25
0.94,1,0.01147601,0.002441704,0,1,0,0,0,25
0.94,1,0.01147601,0.002319619,0,1,0,0,0,25
0.94,1,0.01123184,0.00256379,0,1,0,0,0,25
0.94,1,0.011353925,0.002441704,0,1,0,0,0,25
0.94,1,0.01123184,0.002685875,0,1,0,0,0,25
0.94,1,0.011353925,0.002441704,0,1,0,0,0,25
0.94,1,0.011109755,0.002441704,0,1,0,0,0,25
0.94,1,0.011353925,0.002685875,0,1,0,0,0,25
0.94,1,0.011353925,0.00256379,0,1,0,0,0,25
0.94,1,0.011353925,0.00256379,0,1,0,0,0,25
0.94,0.999877915,0.01123184,0.002197534,0,1,0,0,0,25
0.94,1,0.01123184,0.00256379,0,1,0,0,0,25
0.94,1,0.01123184,0.002319619,0,1,0,0,0,25
0.94,1,0.011353925,0.002319619,0,1,0,0,0,25
0.94,1,0.011598095,0.002197534,0,1,0,0,0,25
0.94,1,0.011353925,0.002441704,0,1,0,0,0,25
0.94,1,0.011353925,0.002075449,0,1,0,0,0,25
0.94,1,0.01147601,0.002319619,0,1,0,0,0,25
0.94,0.999877915,0.01147601,0.002441704,0,1,0,0,0,25
0.94,1,0.01123184,0.002197534,0,1,0,0,0,25
0.94,0.999877915,0.011109755,0.002197534,0,1,0,0,0,25
0.94,1,0.01123184,0.002441704,0,1,0,0,0,25
0.94,1,0.01147601,0.002441704,0,1,0,0,0,25
0.94,1,0.011353925,0.002441704,0,1,0,0,0,25
0.94,1,0.011109755,0.002685875,0,1,0,0,0,25
0.94,1,0.010865584,0.002197534,0,1,0,0,0,25
0.94,1,0.01123184,0.002197534,0,1,0,0,0,25
0.94,1,0.01123184,0.001953363,0,1,0,0,0,25
0.94,1,0.010987669,0.002319619,0,1,0,0,0,25
0.94,1,0.010865584,0.002441704,0,1,0,0,0,25
0.94,1,0.011109755,0.002441704,0,1,0,0,0,25
0.94,1,0.011109755,0.001953363,0,1,0,0,0,25
0.94,1,0.010987669,0.002319619,0,1,0,0,0,25
0.94,1,0.010987669,0.002441704,0,1,0,0,0,25
0.94,1,0.011109755,0.002441704,0,1,0,0,0,25
0.94,1,0.01123184,0.002075449,0,1,0,0,0,25
0.94,1,0.011109755,0.002197534,0,1,0,0,0,25
0.94,1,0.010987669,0.002197534,0,1,0,0,0,25
0.94,1,0.01123184,0.002197534,0,1,0,0,0,25
0.94,1,0.011109755,0.002075449,0,1,0,0,0,25
0.94,1,0.010743499,0.002319619,0,1,0,0,0,25
0.94,1,0.01123184,0.002197534,0,1,0,0,0,25
0.94,1,0.01123184,0.002197534,0,1,0,0,0,25
0.94,0.999877915,0.01123184,0.002319619,0,1,0,0,0,25
0.94,1,0.01147601,0.002441704,0,1,0,0,0,25
0.94,1,0.011109755,0.002319619,0,1,0,0,0,25
0.94,0.999877915,0.010865584,0.002441704,0,1,0,0,0,25
0.94,1,0.011109755,0.002197534,0,1,0,0,0,25
0.94,1,0.01123184,0.002075449,0,1,0,0,0,25
0.94,1,0.01123184,0.002319619,0,1,0,0,0,25
0.94,0.999877915,0.011353925,0.002075449,0,1,0,0,0,25
0.94,1,0.01123184,0.002075449,0,1,0,0,0,25
0.94,1,0.011353925,0.002197534,0,1,0,0,0,25
0.94,1,0.01123184,0.002075449,0,1,0,0,0,25
0.94,1,0.011109755,0.001953363,0,1,0,0,0,25
0.94,1,0.01123184,0.00256379,0,1,0,0,0,25
0.94,1,0.01123184,0.002197534,0,1,0,0,0,25
0.94,1,0.011109755,0.002197534,0,1,0,0,0,25
0.94,1,0.011109755,0.002319619,0,1,0,0,0,25
0.94,1,0.011109755,0.002319619,0,1,0,0,0,25
0.94,1,0.01123184,0.002075449,0,1,0,0,0,25
0.94,1,0.01123184,0.002075449,0,1,0,0,0,25
0.94,1,0.01123184,0.002197534,0,1,0,0,0,25
0.94,1,0.01123184,0.002075449,0,1,0,0,0,25
0.94,1,0.010865584,0.00256379,0,1,0,0,0,25
0.94,0.999877915,0.010987669,0.00256379,0,1,0,0,0,25
